Date,State,Commodity,Market,Modal Price,Min Price,Max Price,Arrivals (Volume),Rainfall (mm),Temperature Max (°C),Temperature Min (°C),Humidity (%),Festival,Season,MSP,Policy Impact
2022-10-11,Punjab,Wheat,Amritsar,2067.69,1981.68,2176.16,601.91,0.0,41,28,53,None,Summer,1873.29,None
2022-10-12,Maharashtra,Onion,Lasalgaon,2058.78,1885.28,2238.4,484.93,0.0,33,24,63,None,Summer,,None
2022-10-12,Maharashtra,Onion,Pune,1178.23,1120.5,1347.38,526.47,10.87,27,20,35,Ramzan,Rabi,,None
2022-10-12,Uttar Pradesh,Potato,Agra,2047.46,1903.22,2118.38,754.6,2.65,28,13,88,None,Rabi,,None
2022-10-12,Uttar Pradesh,Potato,Kanpur,2998.89,2932.02,3166.68,520.94,7.93,41,36,55,None,Kharif,,None
2022-10-12,Madhya Pradesh,Moong,Indore,2232.42,2157.4,2359.07,415.61,1.61,38,28,52,None,Rabi,1685.77,None
2022-10-12,Madhya Pradesh,Moong,Bhopal,2060.42,1968.98,2219.29,475.33,9.96,34,25,67,None,Rabi,1586.91,MSP Revised
2022-10-12,Karnataka,Tomato,Bangalore,2445.4,2285.43,2552.97,527.58,0.0,40,34,82,None,Summer,,None
2022-10-12,Telangana,Tomato,Hyderabad,2058.15,1858.65,2239.18,420.28,0.0,36,27,78,None,Summer,,None
2022-10-12,Punjab,Wheat,Ludhiana,1375.42,1211.21,1435.25,434.38,2.21,34,21,58,None,Rabi,2471.57,None
2022-10-12,Punjab,Wheat,Amritsar,2453.8,2304.75,2614.71,489.63,7.01,31,23,33,None,Kharif,1785.04,None
2022-10-13,Maharashtra,Onion,Lasalgaon,1455.87,1397.84,1525.6,575.61,0.0,42,30,48,Ramzan,Summer,,None
2022-10-13,Maharashtra,Onion,Pune,2622.18,2511.37,2765.09,544.52,0.0,41,28,41,None,Summer,,None
2022-10-13,Uttar Pradesh,Potato,Agra,2901.42,2806.61,2966.59,442.66,1.08,32,22,62,Holi,Kharif,,None
2022-10-13,Uttar Pradesh,Potato,Kanpur,2231.34,2042.45,2397.62,664.09,1.1,32,17,36,Ramzan,Kharif,,None
2022-10-13,Madhya Pradesh,Moong,Indore,1771.87,1694.79,1825.3,532.24,2.46,37,29,48,None,Kharif,2639.61,Subsidy Introduced
2022-10-13,Madhya Pradesh,Moong,Bhopal,1027.84,907.89,1131.19,436.76,3.47,27,21,50,None,Kharif,1804.47,MSP Revised
2022-10-13,Karnataka,Tomato,Bangalore,2099.19,1979.57,2248.39,668.18,10.52,29,19,81,None,Rabi,,None
2022-10-13,Telangana,Tomato,Hyderabad,2390.64,2266.02,2494.22,443.67,8.43,41,36,88,Holi,Kharif,,Export Ban
2022-10-13,Punjab,Wheat,Ludhiana,1780.5,1703.36,1837.92,516.06,5.76,25,12,54,None,Rabi,1887.74,None
2022-10-13,Punjab,Wheat,Amritsar,2328.85,2136.46,2435.39,512.6,5.03,42,33,84,None,Kharif,2269.83,None
2022-10-14,Maharashtra,Onion,Lasalgaon,2160.56,2084.79,2224.64,353.35,0.0,40,33,50,None,Summer,,Subsidy Introduced
2022-10-14,Maharashtra,Onion,Pune,2546.19,2356.58,2700.83,413.21,1.44,40,34,63,Holi,Kharif,,None
2022-10-14,Uttar Pradesh,Potato,Agra,1305.38,1152.23,1459.6,441.71,8.85,41,30,90,Ramzan,Rabi,,None
2022-10-14,Uttar Pradesh,Potato,Kanpur,1820.62,1703.5,1988.33,452.73,0.0,34,21,34,Holi,Summer,,MSP Revised
2022-10-14,Madhya Pradesh,Moong,Indore,1551.86,1436.71,1670.64,513.6,0.0,39,31,31,None,Summer,2775.67,None
2022-10-14,Madhya Pradesh,Moong,Bhopal,1807.38,1648.95,1876.7,535.53,6.58,42,34,82,None,Kharif,1831.55,None
2022-10-14,Karnataka,Tomato,Bangalore,1633.47,1441.64,1685.3,499.86,0.0,29,17,71,None,Summer,,None
2022-10-14,Telangana,Tomato,Hyderabad,1098.73,1018.28,1168.13,526.36,8.18,42,37,45,Ramzan,Kharif,,None
2022-10-14,Punjab,Wheat,Ludhiana,1649.78,1469.97,1712.9,430.1,6.35,26,19,88,None,Rabi,2100.0,None
2022-10-14,Punjab,Wheat,Amritsar,2189.3,2058.76,2242.12,309.01,1.21,35,27,58,Diwali,Kharif,1720.5,None
2022-10-15,Maharashtra,Onion,Lasalgaon,1954.9,1825.95,2087.13,412.8,3.73,34,28,76,None,Kharif,,None
2022-10-15,Maharashtra,Onion,Pune,1065.11,952.92,1196.49,492.73,7.72,30,23,87,None,Rabi,,None
2022-10-15,Uttar Pradesh,Potato,Agra,1810.47,1654.41,1921.33,435.31,0.0,40,32,52,None,Summer,,None
2022-10-15,Uttar Pradesh,Potato,Kanpur,2270.61,2103.09,2327.15,431.17,0.0,33,22,86,None,Summer,,MSP Revised
2022-10-15,Madhya Pradesh,Moong,Indore,1450.72,1348.74,1509.55,597.16,2.24,41,26,55,None,Kharif,2616.69,None
2022-10-15,Madhya Pradesh,Moong,Bhopal,1743.17,1543.99,1936.02,529.04,3.21,36,31,77,None,Kharif,2347.05,None
2022-10-15,Karnataka,Tomato,Bangalore,1977.63,1847.46,2114.31,672.7,4.55,34,27,37,None,Rabi,,None
2022-10-15,Telangana,Tomato,Hyderabad,1412.48,1303.75,1602.64,544.53,5.07,36,27,71,None,Kharif,,None
2022-10-15,Punjab,Wheat,Ludhiana,2998.19,2871.05,3147.25,473.06,0.0,25,14,52,None,Summer,2056.79,None
2022-10-15,Punjab,Wheat,Amritsar,2630.95,2511.71,2681.8,508.69,10.4,33,18,35,Ramzan,Rabi,1568.35,None
2022-10-16,Maharashtra,Onion,Lasalgaon,2417.84,2280.54,2542.64,586.59,1.92,25,11,54,None,Kharif,,MSP Revised
2022-10-16,Maharashtra,Onion,Pune,2535.73,2354.98,2677.61,548.09,0.18,42,31,88,Diwali,Kharif,,None
2022-10-16,Uttar Pradesh,Potato,Agra,1132.24,981.18,1326.31,588.66,4.87,39,33,71,Diwali,Rabi,,None
2022-10-16,Uttar Pradesh,Potato,Kanpur,1835.37,1682.98,1898.45,438.52,6.59,27,19,35,Diwali,Kharif,,MSP Revised
2022-10-16,Madhya Pradesh,Moong,Indore,1336.68,1205.9,1456.17,530.58,2.62,31,22,30,None,Rabi,2915.01,None
2022-10-16,Madhya Pradesh,Moong,Bhopal,2940.54,2763.5,3063.77,292.84,2.93,28,23,54,None,Kharif,2066.97,None
2022-10-16,Karnataka,Tomato,Bangalore,2594.18,2426.5,2655.11,586.99,4.14,31,20,41,None,Rabi,,None
2022-10-16,Telangana,Tomato,Hyderabad,2165.49,1968.28,2314.19,411.28,0.0,31,17,83,None,Summer,,None
2022-10-16,Punjab,Wheat,Ludhiana,2553.24,2429.62,2660.24,457.22,4.02,32,25,55,None,Kharif,2089.68,MSP Revised
2022-10-16,Punjab,Wheat,Amritsar,2532.88,2414.56,2588.49,374.32,2.03,31,22,43,None,Rabi,2225.45,Subsidy Introduced
2022-10-17,Maharashtra,Onion,Lasalgaon,1547.89,1349.29,1629.42,523.02,2.92,34,29,66,Diwali,Kharif,,None
2022-10-17,Maharashtra,Onion,Pune,1900.91,1823.22,1979.89,493.45,0.0,29,22,61,None,Summer,,None
2022-10-17,Uttar Pradesh,Potato,Agra,1371.01,1243.46,1505.95,317.46,0.0,38,27,44,Diwali,Summer,,None
2022-10-17,Uttar Pradesh,Potato,Kanpur,1462.48,1403.55,1514.68,504.68,0.0,27,13,44,None,Summer,,None
2022-10-17,Madhya Pradesh,Moong,Indore,1484.35,1393.94,1571.53,315.56,2.12,29,15,71,None,Kharif,2770.17,Export Ban
2022-10-17,Madhya Pradesh,Moong,Bhopal,1740.26,1623.55,1834.52,658.69,2.82,33,25,90,None,Kharif,1927.58,None
2022-10-17,Karnataka,Tomato,Bangalore,1305.2,1116.28,1429.34,496.42,0.56,25,14,34,Diwali,Kharif,,MSP Revised
2022-10-17,Telangana,Tomato,Hyderabad,2503.13,2366.86,2689.46,620.56,2.69,41,30,74,Holi,Rabi,,Subsidy Introduced
2022-10-17,Punjab,Wheat,Ludhiana,2272.77,2116.89,2428.33,567.36,5.5,41,31,72,Holi,Kharif,1766.94,None
2022-10-17,Punjab,Wheat,Amritsar,2102.89,2030.07,2233.58,734.03,0.0,26,19,41,Ramzan,Summer,1506.8,None
2022-10-18,Maharashtra,Onion,Lasalgaon,2870.34,2767.93,3061.04,479.36,0.0,29,23,33,None,Summer,,None
2022-10-18,Maharashtra,Onion,Pune,1275.57,1126.64,1349.69,380.06,5.67,33,26,56,None,Kharif,,None
2022-10-18,Uttar Pradesh,Potato,Agra,2210.23,2115.51,2278.29,400.55,3.58,32,23,89,None,Rabi,,Subsidy Introduced
2022-10-18,Uttar Pradesh,Potato,Kanpur,1260.63,1124.26,1314.35,572.43,0.0,38,26,67,Ramzan,Summer,,None
2022-10-18,Madhya Pradesh,Moong,Indore,1870.83,1767.53,1931.78,701.28,0.0,31,24,40,None,Summer,2738.45,None
2022-10-18,Madhya Pradesh,Moong,Bhopal,1372.0,1227.32,1432.54,600.87,0.0,39,30,45,None,Summer,2937.61,None
2022-10-18,Karnataka,Tomato,Bangalore,2077.02,1960.6,2187.69,443.17,0.0,39,32,82,None,Summer,,MSP Revised
2022-10-18,Telangana,Tomato,Hyderabad,2188.55,2043.23,2362.45,568.74,4.84,39,34,32,None,Rabi,,None
2022-10-18,Punjab,Wheat,Ludhiana,1144.13,974.64,1218.5,483.53,0.0,30,15,31,None,Summer,2652.4,MSP Revised
2022-10-18,Punjab,Wheat,Amritsar,2533.6,2395.71,2619.11,343.47,4.9,36,27,47,None,Kharif,1549.04,None
2022-10-19,Maharashtra,Onion,Lasalgaon,1242.59,1083.67,1297.1,412.58,2.33,26,21,72,Diwali,Rabi,,None
2022-10-19,Maharashtra,Onion,Pune,2267.25,2140.15,2418.81,577.52,4.59,29,19,37,Diwali,Kharif,,None
2022-10-19,Uttar Pradesh,Potato,Agra,2599.56,2520.06,2774.02,494.25,0.0,41,29,56,Holi,Summer,,None
2022-10-19,Uttar Pradesh,Potato,Kanpur,1406.67,1290.54,1548.86,486.6,0.0,42,33,37,None,Summer,,Subsidy Introduced
2022-10-19,Madhya Pradesh,Moong,Indore,1154.93,1028.98,1219.74,490.82,1.27,40,31,73,None,Rabi,2575.03,Export Ban
2022-10-19,Madhya Pradesh,Moong,Bhopal,1410.19,1348.42,1575.77,628.52,2.08,39,32,85,None,Kharif,2993.27,None
2022-10-19,Karnataka,Tomato,Bangalore,1581.19,1519.09,1717.58,402.5,2.07,33,22,76,None,Kharif,,None
2022-10-19,Telangana,Tomato,Hyderabad,1508.88,1410.63,1594.28,412.65,0.0,38,31,78,Holi,Summer,,None
2022-10-19,Punjab,Wheat,Ludhiana,2724.12,2581.77,2779.5,390.43,3.83,33,21,77,None,Kharif,1883.26,None
2022-10-19,Punjab,Wheat,Amritsar,2977.88,2844.23,3040.91,353.51,0.0,26,21,51,None,Summer,2404.14,None
2022-10-20,Maharashtra,Onion,Lasalgaon,1297.27,1236.55,1382.76,496.62,4.96,33,20,36,Ramzan,Kharif,,None
2022-10-20,Maharashtra,Onion,Pune,1973.54,1785.95,2137.82,558.37,2.15,29,23,33,Diwali,Kharif,,Subsidy Introduced
2022-10-20,Uttar Pradesh,Potato,Agra,2636.71,2464.57,2752.25,615.28,0.0,31,24,39,Holi,Summer,,MSP Revised
2022-10-20,Uttar Pradesh,Potato,Kanpur,2994.37,2912.08,3154.47,593.19,3.42,34,20,57,Ramzan,Rabi,,None
2022-10-20,Madhya Pradesh,Moong,Indore,1610.62,1480.91,1750.41,617.02,2.68,35,30,77,None,Rabi,2491.62,None
2022-10-20,Madhya Pradesh,Moong,Bhopal,2772.35,2654.91,2899.42,593.91,0.0,30,24,78,None,Summer,1549.48,None
2022-10-20,Karnataka,Tomato,Bangalore,2035.24,1963.05,2166.85,387.32,0.0,42,37,37,None,Summer,,None
2022-10-20,Telangana,Tomato,Hyderabad,2684.37,2539.47,2878.14,471.25,2.67,33,27,78,None,Rabi,,Export Ban
2022-10-20,Punjab,Wheat,Ludhiana,2744.17,2673.41,2821.56,598.83,0.0,33,19,36,None,Summer,2125.88,Export Ban
2022-10-20,Punjab,Wheat,Amritsar,1541.04,1393.66,1645.45,391.99,0.0,39,32,60,None,Summer,1580.47,None
2022-10-21,Maharashtra,Onion,Lasalgaon,1594.63,1517.4,1660.96,507.87,7.52,33,18,30,None,Kharif,,None
2022-10-21,Maharashtra,Onion,Pune,2693.29,2593.39,2867.51,627.03,1.8,37,23,73,Holi,Kharif,,MSP Revised
2022-10-21,Uttar Pradesh,Potato,Agra,1572.82,1506.19,1672.49,680.91,2.22,40,34,85,Diwali,Rabi,,None
2022-10-21,Uttar Pradesh,Potato,Kanpur,1016.85,935.23,1093.34,491.6,0.0,37,27,88,None,Summer,,None
2022-10-21,Madhya Pradesh,Moong,Indore,2195.0,2047.67,2383.06,406.15,3.27,29,24,67,None,Rabi,1880.44,Subsidy Introduced
2022-10-21,Madhya Pradesh,Moong,Bhopal,2427.22,2232.41,2559.85,613.27,0.0,40,26,35,Holi,Summer,2421.07,None
2022-10-21,Karnataka,Tomato,Bangalore,1339.71,1144.25,1391.03,564.75,2.21,38,28,32,None,Kharif,,Subsidy Introduced
2022-10-21,Telangana,Tomato,Hyderabad,2654.63,2536.06,2737.44,585.56,7.29,27,14,60,None,Kharif,,None
2022-10-21,Punjab,Wheat,Ludhiana,2983.13,2794.89,3099.99,522.88,3.36,39,27,47,Ramzan,Rabi,2871.05,None
2022-10-21,Punjab,Wheat,Amritsar,1625.69,1474.65,1711.2,597.29,4.12,26,17,39,Diwali,Kharif,2660.56,None
2022-10-22,Maharashtra,Onion,Lasalgaon,1705.66,1538.34,1765.16,421.02,2.75,37,28,80,None,Kharif,,MSP Revised
2022-10-22,Maharashtra,Onion,Pune,1729.02,1652.63,1811.44,544.93,2.04,35,21,67,Ramzan,Kharif,,MSP Revised
2022-10-22,Uttar Pradesh,Potato,Agra,1640.49,1481.89,1793.35,412.03,0.0,25,11,71,None,Summer,,None
2022-10-22,Uttar Pradesh,Potato,Kanpur,1671.4,1492.69,1798.84,603.25,10.48,36,23,62,None,Kharif,,Subsidy Introduced
2022-10-22,Madhya Pradesh,Moong,Indore,2186.21,1987.34,2327.64,381.14,2.02,42,28,71,None,Kharif,2540.51,None
2022-10-22,Madhya Pradesh,Moong,Bhopal,2555.88,2430.31,2654.8,496.28,0.0,34,19,89,None,Summer,2983.79,None
2022-10-22,Karnataka,Tomato,Bangalore,2878.1,2761.45,2987.48,369.43,0.99,35,21,81,None,Rabi,,None
2022-10-22,Telangana,Tomato,Hyderabad,2760.13,2696.87,2844.77,665.47,1.42,29,24,49,None,Kharif,,None
2022-10-22,Punjab,Wheat,Ludhiana,1990.2,1889.22,2141.97,459.66,2.2,29,23,85,None,Kharif,2873.14,MSP Revised
2022-10-22,Punjab,Wheat,Amritsar,1740.32,1591.51,1814.33,558.12,0.0,25,10,38,None,Summer,2265.15,None
2022-10-23,Maharashtra,Onion,Lasalgaon,1764.2,1649.13,1902.48,413.1,1.75,42,29,47,Diwali,Rabi,,None
2022-10-23,Maharashtra,Onion,Pune,2338.95,2200.3,2536.4,414.23,2.84,41,26,81,None,Kharif,,None
2022-10-23,Uttar Pradesh,Potato,Agra,2483.97,2349.82,2617.4,382.27,9.89,31,25,56,Ramzan,Kharif,,None
2022-10-23,Uttar Pradesh,Potato,Kanpur,1514.7,1401.75,1610.23,508.86,12.13,40,29,46,Diwali,Rabi,,Subsidy Introduced
2022-10-23,Madhya Pradesh,Moong,Indore,2480.7,2345.41,2675.71,690.55,3.43,33,19,35,Diwali,Rabi,2076.92,None
2022-10-23,Madhya Pradesh,Moong,Bhopal,1146.05,1032.35,1282.67,369.0,0.0,39,29,30,None,Summer,2172.2,None
2022-10-23,Karnataka,Tomato,Bangalore,1321.93,1249.18,1449.38,407.03,2.2,26,17,78,None,Kharif,,MSP Revised
2022-10-23,Telangana,Tomato,Hyderabad,2063.07,2009.09,2229.13,331.09,3.19,35,29,47,Ramzan,Rabi,,None
2022-10-23,Punjab,Wheat,Ludhiana,1257.1,1064.77,1321.75,563.21,2.1,34,20,41,None,Rabi,1701.35,None
2022-10-23,Punjab,Wheat,Amritsar,2942.82,2800.64,3037.91,517.27,2.49,37,25,44,None,Rabi,1779.65,MSP Revised
2022-10-24,Maharashtra,Onion,Lasalgaon,1624.1,1474.85,1776.61,316.28,0.0,28,16,31,Diwali,Summer,,None
2022-10-24,Maharashtra,Onion,Pune,2267.78,2112.36,2397.07,600.35,6.24,33,18,89,Ramzan,Rabi,,Subsidy Introduced
2022-10-24,Uttar Pradesh,Potato,Agra,1389.77,1200.1,1539.54,510.2,3.53,32,26,85,None,Kharif,,MSP Revised
2022-10-24,Uttar Pradesh,Potato,Kanpur,2411.51,2252.12,2491.11,438.78,0.88,37,23,67,None,Kharif,,Subsidy Introduced
2022-10-24,Madhya Pradesh,Moong,Indore,2697.62,2528.66,2785.77,491.18,2.55,42,30,59,None,Kharif,2756.68,None
2022-10-24,Madhya Pradesh,Moong,Bhopal,2910.4,2718.87,2961.97,775.93,3.79,33,28,43,Diwali,Rabi,2367.68,None
2022-10-24,Karnataka,Tomato,Bangalore,1733.11,1654.39,1790.67,571.42,0.0,25,11,55,None,Summer,,None
2022-10-24,Telangana,Tomato,Hyderabad,1220.88,1137.56,1311.87,568.68,0.0,28,23,65,None,Summer,,None
2022-10-24,Punjab,Wheat,Ludhiana,1434.47,1366.42,1567.6,652.03,3.56,31,18,41,Ramzan,Kharif,2988.14,MSP Revised
2022-10-24,Punjab,Wheat,Amritsar,1568.42,1469.89,1679.57,409.39,6.83,38,27,32,Holi,Rabi,2616.25,None
2022-10-25,Maharashtra,Onion,Lasalgaon,1422.59,1364.34,1497.29,466.95,8.04,41,31,89,None,Rabi,,Subsidy Introduced
2022-10-25,Maharashtra,Onion,Pune,2170.46,2075.29,2261.42,469.66,0.0,42,35,84,None,Summer,,Export Ban
2022-10-25,Uttar Pradesh,Potato,Agra,1440.4,1314.82,1554.4,727.24,3.29,26,20,80,None,Rabi,,Export Ban
2022-10-25,Uttar Pradesh,Potato,Kanpur,2925.61,2804.87,3048.8,551.59,0.77,28,13,90,None,Kharif,,None
2022-10-25,Madhya Pradesh,Moong,Indore,2812.43,2624.77,2947.36,551.98,0.0,30,22,33,None,Summer,2833.75,None
2022-10-25,Madhya Pradesh,Moong,Bhopal,1467.18,1274.07,1559.97,357.31,1.39,30,22,88,Ramzan,Kharif,2914.69,None
2022-10-25,Karnataka,Tomato,Bangalore,1760.97,1562.9,1853.11,321.03,2.16,35,29,77,None,Rabi,,None
2022-10-25,Telangana,Tomato,Hyderabad,1327.04,1275.91,1506.43,595.81,6.46,37,23,37,None,Rabi,,None
2022-10-25,Punjab,Wheat,Ludhiana,1748.48,1693.43,1917.57,464.24,8.6,36,24,53,None,Kharif,1854.25,None
2022-10-25,Punjab,Wheat,Amritsar,1480.02,1283.65,1537.65,310.72,0.0,26,18,42,Ramzan,Summer,2116.45,None
2022-10-26,Maharashtra,Onion,Lasalgaon,2544.73,2348.68,2667.43,535.53,0.34,26,15,65,None,Rabi,,Subsidy Introduced
2022-10-26,Maharashtra,Onion,Pune,2308.85,2215.82,2386.52,758.9,0.0,28,21,85,Holi,Summer,,None
2022-10-26,Uttar Pradesh,Potato,Agra,2139.3,1959.36,2213.13,492.19,0.0,25,13,84,Holi,Summer,,None
2022-10-26,Uttar Pradesh,Potato,Kanpur,2804.91,2698.43,2897.47,507.01,0.0,27,17,35,None,Summer,,None
2022-10-26,Madhya Pradesh,Moong,Indore,2189.53,2023.87,2245.6,454.11,3.27,28,13,71,None,Rabi,2536.32,None
2022-10-26,Madhya Pradesh,Moong,Bhopal,2136.91,2069.74,2219.43,616.81,2.41,33,21,38,None,Kharif,1570.53,None
2022-10-26,Karnataka,Tomato,Bangalore,1800.65,1622.03,1853.47,437.12,2.19,25,19,58,None,Rabi,,None
2022-10-26,Telangana,Tomato,Hyderabad,2089.74,1955.86,2186.69,414.53,1.87,26,20,49,None,Kharif,,MSP Revised
2022-10-26,Punjab,Wheat,Ludhiana,2779.01,2627.49,2943.25,629.7,0.0,29,24,84,None,Summer,2323.95,None
2022-10-26,Punjab,Wheat,Amritsar,1252.09,1167.65,1424.91,501.95,0.0,34,29,32,None,Summer,2879.68,None
2022-10-27,Maharashtra,Onion,Lasalgaon,2748.9,2575.21,2848.13,408.85,0.0,26,15,83,None,Summer,,None
2022-10-27,Maharashtra,Onion,Pune,2474.07,2338.74,2576.36,322.46,3.2,37,27,39,None,Rabi,,Export Ban
2022-10-27,Uttar Pradesh,Potato,Agra,2375.12,2207.01,2501.33,356.31,5.92,35,28,80,None,Rabi,,None
2022-10-27,Uttar Pradesh,Potato,Kanpur,2419.29,2358.98,2484.12,498.59,4.51,33,27,37,None,Rabi,,None
2022-10-27,Madhya Pradesh,Moong,Indore,1831.93,1767.71,1972.49,236.49,0.0,40,29,42,None,Summer,2412.24,Export Ban
2022-10-27,Madhya Pradesh,Moong,Bhopal,2103.65,1996.53,2176.29,502.97,0.0,39,32,80,None,Summer,1755.78,None
2022-10-27,Karnataka,Tomato,Bangalore,2551.07,2439.62,2695.64,471.23,3.63,29,23,57,Holi,Kharif,,MSP Revised
2022-10-27,Telangana,Tomato,Hyderabad,2535.77,2360.88,2595.7,367.92,9.4,40,28,74,Diwali,Rabi,,Export Ban
2022-10-27,Punjab,Wheat,Ludhiana,2828.09,2703.56,2970.8,502.48,0.0,27,13,86,None,Summer,1869.03,None
2022-10-27,Punjab,Wheat,Amritsar,1340.09,1195.75,1539.3,420.35,7.35,41,34,89,None,Kharif,2692.14,None
2022-10-28,Maharashtra,Onion,Lasalgaon,1811.59,1718.2,2001.62,392.24,3.52,33,25,59,Diwali,Rabi,,None
2022-10-28,Maharashtra,Onion,Pune,2599.13,2540.36,2709.81,511.32,1.08,27,13,46,None,Kharif,,None
2022-10-28,Uttar Pradesh,Potato,Agra,1877.92,1766.85,1940.39,545.78,3.34,34,27,31,None,Rabi,,Subsidy Introduced
2022-10-28,Uttar Pradesh,Potato,Kanpur,2664.2,2597.25,2759.57,591.79,0.32,36,25,43,None,Rabi,,MSP Revised
2022-10-28,Madhya Pradesh,Moong,Indore,2721.93,2597.27,2849.82,529.66,0.0,34,26,64,None,Summer,2797.59,Subsidy Introduced
2022-10-28,Madhya Pradesh,Moong,Bhopal,1539.84,1434.55,1624.94,511.37,6.52,40,29,32,Ramzan,Rabi,2975.16,None
2022-10-28,Karnataka,Tomato,Bangalore,2804.37,2655.25,2872.31,306.15,0.0,28,22,66,Holi,Summer,,None
2022-10-28,Telangana,Tomato,Hyderabad,2596.72,2475.23,2669.21,551.46,0.0,26,17,36,None,Summer,,None
2022-10-28,Punjab,Wheat,Ludhiana,1389.47,1283.88,1453.93,512.72,0.0,37,25,80,None,Summer,2282.11,None
2022-10-28,Punjab,Wheat,Amritsar,1361.85,1280.77,1507.75,403.98,0.0,41,31,57,None,Summer,2946.42,None
2022-10-29,Maharashtra,Onion,Lasalgaon,1446.26,1367.11,1629.19,476.0,5.58,35,27,71,Holi,Rabi,,None
2022-10-29,Maharashtra,Onion,Pune,1026.02,887.43,1205.53,530.45,1.26,37,25,85,None,Kharif,,None
2022-10-29,Uttar Pradesh,Potato,Agra,1612.91,1466.9,1678.73,452.82,0.0,34,19,43,None,Summer,,None
2022-10-29,Uttar Pradesh,Potato,Kanpur,1623.16,1425.75,1723.33,696.14,1.94,35,30,48,None,Kharif,,None
2022-10-29,Madhya Pradesh,Moong,Indore,1484.13,1371.48,1563.92,610.27,0.0,40,31,54,None,Summer,2794.24,None
2022-10-29,Madhya Pradesh,Moong,Bhopal,2518.42,2377.36,2655.01,345.95,2.64,40,35,64,None,Kharif,2229.93,None
2022-10-29,Karnataka,Tomato,Bangalore,1524.1,1357.17,1576.46,422.73,0.0,35,27,65,None,Summer,,None
2022-10-29,Telangana,Tomato,Hyderabad,1237.35,1114.78,1341.86,533.84,2.17,29,22,60,Ramzan,Kharif,,None
2022-10-29,Punjab,Wheat,Ludhiana,2775.86,2656.87,2874.57,374.22,0.0,38,31,46,None,Summer,2835.18,Export Ban
2022-10-29,Punjab,Wheat,Amritsar,2639.31,2488.67,2795.13,613.16,1.76,34,21,88,None,Kharif,2078.49,None
2022-10-30,Maharashtra,Onion,Lasalgaon,1349.16,1235.78,1502.95,502.66,3.13,38,32,78,None,Rabi,,None
2022-10-30,Maharashtra,Onion,Pune,2061.39,1954.3,2125.25,605.08,4.51,33,27,83,None,Kharif,,None
2022-10-30,Uttar Pradesh,Potato,Agra,1895.14,1773.73,2012.63,437.4,0.0,42,30,34,None,Summer,,None
2022-10-30,Uttar Pradesh,Potato,Kanpur,1233.18,1086.8,1376.54,597.42,3.3,29,19,81,Diwali,Rabi,,None
2022-10-30,Madhya Pradesh,Moong,Indore,2461.57,2309.37,2565.49,457.87,7.91,38,24,80,None,Rabi,1537.29,MSP Revised
2022-10-30,Madhya Pradesh,Moong,Bhopal,2747.18,2635.75,2839.29,594.35,0.35,29,20,48,None,Kharif,2622.35,None
2022-10-30,Karnataka,Tomato,Bangalore,2577.13,2476.41,2686.53,460.29,2.1,41,35,33,None,Kharif,,None
2022-10-30,Telangana,Tomato,Hyderabad,1304.91,1192.66,1500.81,705.53,9.96,42,32,59,None,Kharif,,None
2022-10-30,Punjab,Wheat,Ludhiana,2688.26,2491.84,2762.9,563.6,0.0,39,34,48,None,Summer,2000.84,None
2022-10-30,Punjab,Wheat,Amritsar,2786.93,2637.54,2859.24,415.75,0.0,28,22,89,None,Summer,2103.33,MSP Revised
2022-10-31,Maharashtra,Onion,Lasalgaon,2532.06,2342.5,2720.41,492.25,7.42,38,23,56,Holi,Kharif,,Subsidy Introduced
2022-10-31,Maharashtra,Onion,Pune,2630.32,2526.74,2702.19,424.57,0.0,35,21,77,Diwali,Summer,,Subsidy Introduced
2022-10-31,Uttar Pradesh,Potato,Agra,2209.16,2058.38,2288.79,367.55,2.02,34,22,33,None,Kharif,,None
2022-10-31,Uttar Pradesh,Potato,Kanpur,2159.39,2039.63,2234.29,503.64,3.1,36,23,68,None,Kharif,,None
2022-10-31,Madhya Pradesh,Moong,Indore,1251.28,1075.97,1383.3,405.59,3.89,27,17,30,None,Rabi,2434.77,MSP Revised
2022-10-31,Madhya Pradesh,Moong,Bhopal,2370.6,2246.53,2510.2,592.23,7.08,42,34,52,Holi,Rabi,1659.82,None
2022-10-31,Karnataka,Tomato,Bangalore,2343.04,2217.21,2503.01,442.11,0.0,33,18,80,None,Summer,,None
2022-10-31,Telangana,Tomato,Hyderabad,1274.54,1222.21,1436.34,434.76,0.0,28,16,80,Diwali,Summer,,None
2022-10-31,Punjab,Wheat,Ludhiana,2606.01,2530.51,2754.27,417.36,0.0,30,21,37,None,Summer,2268.76,MSP Revised
2022-10-31,Punjab,Wheat,Amritsar,2584.36,2392.46,2700.57,460.08,2.48,27,21,33,None,Kharif,2660.78,None
2022-11-01,Maharashtra,Onion,Lasalgaon,2800.04,2644.5,2981.24,575.9,0.89,38,30,67,None,Rabi,,Subsidy Introduced
2022-11-01,Maharashtra,Onion,Pune,2648.78,2588.0,2711.08,548.91,4.42,34,19,64,None,Rabi,,None
2022-11-01,Uttar Pradesh,Potato,Agra,2850.83,2697.03,2926.31,426.39,10.45,39,25,87,None,Rabi,,Subsidy Introduced
2022-11-01,Uttar Pradesh,Potato,Kanpur,1467.37,1290.02,1536.85,250.27,0.0,26,16,36,None,Summer,,MSP Revised
